edge_id,std_dev
5273-6140,0.040028393
3890-6140,0.03788866
3911-6140,0.03791401
5254-6140,0.03912477
4271-6140,0.039379753
5471-6140,0.038894042
5523-6140,0.038967907
5600-6140,0.038197774
5424-6140,0.037852105
5840-6140,0.038363878
5760-6144,0.061827127
87-6151,0.056962926
27-6151,0.09187077
354-6145,0.04327522
339-6145,0.07473781
52-6151,0.053236514
4944-6144,0.04253179
10-6151,0.067753956
4745-6144,0.028684862
2020-6144,0.069824494
968-6144,0.050906036
2599-6151,0.05674305
659-6145,0.031462677
731-6151,0.072948
753-6145,0.05294406
552-6145,0.039400104
435-6151,0.09980969
4512-6151,0.04725745
2725-6151,0.053592496
5999-6151,0.032442242
1018-6151,0.058854815
531-6151,0.034871407
2399-6148,0.04741735
658-6151,0.049947686
676-6151,0.037802577
1294-6145,0.045437578
1302-6145,0.055571143
1549-6145,0.0759921
2293-6145,0.04172833
1211-6151,0.033295926
5907-6151,0.055769
171-6151,0.04623888
5045-6148,0.056632005
505-6145,0.06308096
3150-6151,0.037149165
1180-6145,0.039893296
3459-6145,0.052296065
5440-6147,0.04078341
396-6145,0.0708663
2275-6146,0.044668578
4446-6146,0.070116825
910-6151,0.041189574
970-6146,0.060112193
1234-6151,0.036776282
261-6146,0.032773253
888-6151,0.059820294
4290-6146,0.044146977
941-6151,0.033699524
5246-6145,0.06033037
748-6151,0.05301087
678-6151,0.05081113
946-6151,0.05315512
1257-6151,0.066924825
111-6146,0.03507972
1430-6151,0.06046321
2121-6150,0.088612884
1275-6151,0.045815427
4876-6147,0.042621408
4072-6149,0.05004072
2294-6150,0.044513334
4040-6150,0.041857865
4967-6150,0.041725624
4974-6145,0.06070664
5638-6150,0.040380344
5840-6150,0.039272435
440-6145,0.042406425
2548-6151,0.037731923
2242-6151,0.062390093
5128-6150,0.039205384
1433-6151,0.031474408
2171-6151,0.06351903
1333-6155,0.044383075
2981-6155,0.054911762
2910-6155,0.04549158
2862-6155,0.038048957
2484-6155,0.04331218
5390-6155,0.024244307
5751-6155,0.08622361
5217-6155,0.04622848
6056-6155,0.058645237
4334-6155,0.053668603
6129-6155,0.088713184
4982-6155,0.07248593
6151-6158,0.092039324
3129-6155,0.05747188
910-6158,0.06470191
2914-6152,0.076009035
752-6155,0.031275388
2374-6152,0.07028847
755-6155,0.04008657
710-6155,0.055701274
1257-6158,0.093010046
1433-6158,0.06361768
4589-6158,0.03707723
3982-6155,0.054836627
2548-6158,0.10280868
1214-6155,0.040512547
3651-6155,0.037999436
2755-6155,0.04120346
4463-6155,0.058254313
2818-6154,0.04551621
52-6158,0.06286642
382-6156,0.065763675
611-6156,0.055389013
613-6156,0.05280919
748-6157,0.045542497
4882-6156,0.02901529
658-6158,0.06926101
5568-6156,0.041012306
1203-6156,0.060533732
5627-6152,0.057207868
5394-6152,0.052096557
4580-6152,0.069299996
531-6158,0.09249591
3965-6152,0.044148922
888-6158,0.061277978
3550-6155,0.07588945
3415-6155,0.091606185
2134-6155,0.050374832
230-6156,0.11438941
2169-6155,0.0448232
6-6156,0.039668515
158-6156,0.051325385
621-6156,0.030085493
4054-6156,0.06442676
748-6158,0.04296705
2100-6155,0.061608426
3241-6159,0.044944376
3325-6159,0.10842604
4451-6162,0.037487224
4385-6161,0.07542099
4389-6160,0.049042422
5299-6162,0.06218364
2156-6159,0.06751721
5754-6159,0.03733151
4436-6161,0.06287821
5383-6162,0.06094906
5175-6162,0.03726488
5125-6162,0.04927853
4591-6159,0.06920687
4799-6159,0.056285407
5092-6162,0.037899297
4374-6162,0.038081173
3732-6162,0.03685948
5200-6161,0.057766
3911-6162,0.03974676
874-6159,0.10234483
2918-6162,0.06229264
3164-6162,0.057913825
5672-6159,0.05623136
5432-6162,0.039495494
3958-6162,0.051977962
3841-6162,0.042101987
5444-6162,0.03828401
5466-6162,0.038929548
5624-6162,0.045065004
3747-6162,0.061016493
1456-6164,0.0388474
1571-6164,0.039114274
1722-6164,0.036721002
1952-6164,0.06276842
2887-6164,0.038884718
3732-6164,0.039190907
5618-6164,0.038095288
5523-6164,0.038403522
1349-6164,0.042340722
2254-6164,0.039274674
1268-6164,0.03914774
4381-6164,0.041128833
5254-6164,0.03774859
5424-6164,0.038579065
4768-6164,0.039649844
4271-6164,0.038552437
4374-6164,0.03774652
4040-6164,0.04089759
4801-6164,0.038694184
5068-6164,0.039098836
5128-6164,0.03751884
5131-6164,0.036989834
5471-6164,0.03953162
5273-6164,0.039193243
5442-6164,0.038577344
5840-6164,0.03914243
5398-6164,0.048097033
6027-6164,0.037942715
740-6164,0.04046145
5947-6164,0.03903118
5885-6164,0.037714712
5762-6164,0.038948372
5876-6164,0.03761644
5834-6164,0.038906217
1150-6164,0.0552527
3897-6164,0.037919194
518-6164,0.037986204
5782-6164,0.03805075
662-6164,0.03915467
5749-6164,0.04192747
5717-6164,0.03790646
5686-6164,0.03794756
5656-6164,0.046636168
5680-6164,0.03806316
5647-6164,0.038796708
5649-6164,0.039490916
4472-6164,0.057186484
5161-6164,0.038221292
5309-6164,0.039608907
5362-6164,0.03725833
6053-6164,0.04404841
353-6153,0.045874543
52-6153,0.062651135
2988-6167,0.07983432
1944-6168,0.043860696
2453-6168,0.040476423
748-6153,0.045947254
2959-6168,0.06341177
6172-9532,0.12198643
5229-6167,0.027635498
2929-6167,0.05253694
2244-6168,0.03948013
658-6153,0.06679925
1367-6167,0.062426116
6172-9533,0.07212152
2704-6167,0.050149504
52-6166,0.06559274
3255-6170,0.055906378
531-6153,0.13428853
2240-6170,0.039513744
531-6166,0.0603851
4963-6168,0.04344509
5367-6168,0.033751406
1257-6166,0.074752435
1998-6167,0.04650838
6089-6173,0.049654324
3287-6167,0.057472672
1275-6166,0.0843958
5580-6173,0.034326978
910-6166,0.049356967
888-6166,0.065370426
658-6166,0.049560156
1018-6166,0.051438726
6151-6153,0.037004
2548-6153,0.104445934
1433-6153,0.12140558
1257-6153,0.07114952
1018-6153,0.050264984
3889-6174,0.078874715
910-6153,0.054943547
748-6166,0.04283759
821-6174,0.05671608
676-6166,0.07527572
1433-6166,0.087965086
6151-6166,0.039590184
529-6168,0.060359836
544-6168,0.047045495
2548-6166,0.08453611
2751-6171,0.03984425
2309-6171,0.056148045
4820-6169,0.03862235
689-6168,0.05690366
1865-6172,0.1278897
489-6177,0.0384437
2875-6175,0.055944975
4271-6177,0.037754778
1769-6177,0.03770615
5781-6180,0.03898989
5717-6180,0.037258316
5686-6180,0.03930764
2862-6177,0.039156146
2887-6177,0.038798977
3989-6175,0.05649588
1640-6181,0.04099562
5128-6177,0.038464203
5300-6177,0.03645881
2216-6181,0.050442312
3470-6175,0.069832616
5314-6177,0.038273346
5600-6177,0.037863635
5876-6180,0.038072202
3158-6181,0.044777837
4801-6177,0.03906544
6015-6180,0.038826823
1627-6181,0.053143986
6026-6180,0.03923551
1691-6180,0.036747046
5717-6177,0.039497737
4801-6180,0.03725914
5128-6180,0.03889146
2935-6175,0.033505604
2264-6181,0.050898947
1116-6181,0.03721865
1362-6181,0.08817435
1117-6181,0.054033898
6069-6175,0.062589765
6089-6177,0.039801747
5686-6177,0.038902324
2959-6175,0.029196693
5683-6177,0.03792979
4325-6180,0.039396837
3040-6175,0.062997766
5367-6175,0.06075389
5401-6175,0.05019165
5253-6175,0.061812315
4624-6175,0.05287333
6174-6179,0.04665316
2862-6180,0.040434226
5683-6180,0.040806703
3152-6181,0.027351512
6015-6177,0.038292773
5523-6178,0.03904048
1971-6175,0.043753766
4641-6181,0.077458896
4768-6181,0.038908895
4804-6181,0.05541306
446-6181,0.061322957
2244-6175,0.0376248
5128-6181,0.03812043
6081-6178,0.043454036
6053-6178,0.039891735
987-6181,0.042696577
4591-6181,0.05372666
6027-6178,0.038394324
5871-6178,0.05253327
5869-6178,0.04587729
5834-6178,0.039393254
2887-6180,0.039436765
5947-6177,0.044801235
1268-6178,0.040866572
2080-6178,0.038056754
5781-6177,0.037699483
2452-6178,0.042213112
2107-6178,0.038608067
4271-6181,0.03866491
5967-6177,0.04512765
6026-6177,0.038872305
6043-6177,0.033631377
5649-6178,0.039213534
5647-6178,0.03729199
989-6181,0.09261133
5131-6180,0.0395922
4271-6180,0.038213365
5471-6178,0.039073348
5254-6180,0.03953807
4768-6178,0.038084537
5309-6180,0.038555425
5300-6180,0.039205287
4715-6178,0.10248949
5128-6178,0.038941965
5233-6178,0.040528454
973-6175,0.07284068
5273-6180,0.038019788
5128-6189,0.03994034
5782-6189,0.03998496
6027-6189,0.038805373
1571-6189,0.03901308
1722-6189,0.037554596
2887-6189,0.039741386
1645-6183,0.03802248
6070-6188,0.061494894
5559-6183,0.042876847
1831-6188,0.048365317
4645-6188,0.027670793
6140-6189,0.054750483
6053-6189,0.05366054
5947-6189,0.044684388
5832-6189,0.051115487
4271-6189,0.040724877
3732-6189,0.037536897
3161-6183,0.11690381
229-6189,0.062080014
3890-6183,0.038031284
5891-6189,0.045321625
5309-6189,0.039139476
5233-6189,0.043170623
3172-6183,0.067138046
4934-6189,0.040886857
4768-6189,0.03779468
5542-6183,0.07045197
4374-6189,0.03920318
5649-6189,0.03800451
5523-6189,0.039118167
5362-6189,0.039143167
5398-6189,0.18555664
5471-6189,0.038482472
5147-6183,0.052230764
5616-6189,0.14657617
5105-6183,0.07381464
5050-6183,0.07183304
5781-6189,0.039586436
5876-6189,0.038006146
2755-6184,0.040596172
1649-6183,0.07398274
2693-6187,0.0518325
5316-6187,0.084629044
5466-6190,0.037232526
2430-6184,0.051580373
372-6190,0.04045697
4381-6190,0.038311146
5523-6190,0.03950686
5090-6184,0.04574901
6027-6190,0.03787842
1848-6190,0.03820772
5745-6190,0.037293207
3732-6190,0.03803806
5408-6190,0.038784824
691-6184,0.17070195
972-6184,0.04917453
2393-6183,0.092938535
1725-6184,0.117461845
4837-6184,0.08695858
1456-6190,0.03791435
5444-6190,0.038920924
4831-6184,0.06403916
1498-6183,0.10203167
1342-6183,0.03500777
5840-6189,0.0390268
3911-6189,0.04112058
5834-6189,0.03781709
5647-6189,0.03839469
627-6187,0.08061171
3860-6189,0.064311795
4374-6190,0.037836183
932-6190,0.037800733
8-6190,0.038894534
3256-6184,0.023874858
3911-6190,0.03960777
5432-6190,0.03867538
4570-6185,0.055935252
5321-6190,0.0371787
5319-6186,0.06452247
4867-6192,0.06979345
5868-6192,0.03647775
3260-6195,0.06276764
2982-6198,0.03988412
2908-6198,0.043764595
1886-6198,0.06623437
1888-6198,0.048131783
1852-6198,0.05296937
2726-6192,0.045944378
1714-6198,0.08346647
2228-6198,0.039800413
2918-6194,0.03966601
5206-6198,0.039454646
3053-6198,0.04965816
3723-6195,0.06050626
3158-6198,0.05498146
3556-6198,0.0383848
4020-6198,0.08389314
4842-6198,0.05754849
5641-6198,0.048777636
5525-6198,0.06242343
5042-6198,0.06875378
4980-6192,0.05122823
1469-6198,0.07485061
1640-6198,0.058117233
4880-6198,0.03939231
6196-9229,0.056597535
3732-6191,0.039026123
1084-6197,0.03201243
1395-6195,0.04766007
683-6198,0.04913319
5181-6194,0.051511835
5031-6193,0.036095604
4582-6193,0.06372616
1822-6193,0.038998928
1339-6193,0.04058334
1116-6198,0.037578207
637-6195,0.054305516
4374-6191,0.039307464
299-6196,0.09930589
1947-6191,0.09656639
1288-6195,0.09755836
503-6195,0.04889815
536-6195,0.040940933
2658-6195,0.060828518
1430-6195,0.09784863
5175-6194,0.03954641
4451-6191,0.037962582
4451-6194,0.038655765
5750-6194,0.12430653
1606-6198,0.031616222
3648-6195,0.06352305
3719-6195,0.074913256
299-6197,0.060231607
492-6195,0.070520684
2862-6199,0.038337596
5030-6199,0.04792334
921-6199,0.041204035
132-6199,0.043193255
5323-6199,0.0329234
1357-6199,0.04379194
3171-6199,0.040951572
2234-6199,0.06264249
1414-6199,0.050693642
2480-6199,0.049391586
2513-6199,0.037880793
2576-6199,0.043362826
597-6199,0.066945195
5432-6202,0.038771767
4374-6202,0.038421266
3911-6202,0.0394041
3732-6202,0.0391991
5408-6202,0.038636602
753-6201,0.074648
6174-6201,0.07570685
6179-6201,0.052243534
6191-6202,0.03741157
5175-6202,0.039256483
4381-6202,0.038941573
4666-6202,0.038019806
5321-6202,0.03804418
5161-6202,0.038245756
5444-6202,0.037694894
5466-6202,0.03815833
5745-6202,0.039220314
5766-6202,0.03885788
6190-6202,0.040737677
5289-6200,0.031152802
5347-6200,0.032569274
885-6200,0.0539979
5288-6200,0.046294495
4928-6200,0.022986103
4495-6200,0.064416274
4932-6200,0.039876614
5021-6200,0.047112774
5189-6200,0.048620097
4961-6200,0.051944893
3725-6200,0.043187752
2530-6200,0.03210453
2834-6200,0.05478088
3815-6200,0.04323478
3142-6200,0.031359747
5223-6207,0.055154167
5432-6203,0.03824653
5408-6203,0.038189083
5120-6203,0.0401141
5161-6203,0.03780617
5444-6203,0.03655686
4666-6203,0.038680945
4451-6203,0.037747968
5321-6203,0.038757246
5466-6203,0.037602264
6190-6203,0.03746975
5745-6203,0.038611326
6191-6203,0.037497453
5541-6207,0.047512937
3911-6203,0.038113225
3732-6203,0.039085545
626-6204,0.05905144
748-6204,0.044605393
5766-6203,0.038416218
767-6204,0.05136544
4374-6203,0.037864633
1197-6204,0.048150964
3532-6206,0.05098275
1751-6204,0.06334866
1548-6204,0.053725205
2009-6204,0.04012372
3986-6204,0.0320756
4298-6204,0.04961102
5210-6204,0.038209785
5961-6204,0.062439345
3822-6207,0.055383492
3565-6207,0.068812646
2695-6207,0.0785505
4373-6206,0.04977187
4381-6203,0.03851809
3562-6206,0.046723757
2771-6206,0.04035877
2729-6206,0.03842858
2517-6206,0.054208376
1268-6206,0.037899323
927-6206,0.07929925
926-6206,0.058085114
4353-6205,0.025723131
717-6205,0.036772087
4157-6206,0.044812944
2278-6210,0.059510987
3346-6210,0.049139403
2803-6208,0.064604394
4108-6209,0.04195003
192-6210,0.04270146
4759-6210,0.11757013
2254-6210,0.04113414
5258-6208,0.04705039
104-6210,0.04113598
1319-6210,0.04105189
4301-6210,0.1501462
3531-6210,0.04866293
3701-6210,0.06716826
4703-6210,0.06852276
1268-6210,0.046772342
999-6210,0.12764387
359-6210,0.052132737
2321-6209,0.036026217
1991-6210,0.053247895
4006-6208,0.0542113
4715-6210,0.16337435
1077-6208,0.035219286
1343-6208,0.03235014
1725-6209,0.07932327
186-6209,0.09006682
1493-6210,0.026465833
3655-6208,0.04194763
5049-6208,0.04570449
5032-6208,0.062315945
4909-6208,0.040950943
4116-6208,0.039473087
226-6210,0.039204016
5606-6209,0.045806684
4939-6210,0.05098635
5346-6210,0.067147836
5395-6210,0.049683586
5418-6210,0.039980214
5704-6210,0.04170994
5783-6210,0.032852374
4163-6209,0.12836604
864-6208,0.040925533
921-6217,0.043516997
6077-6214,0.065553054
2270-6216,0.04282443
6062-6214,0.14692229
5424-6218,0.03829854
1944-6214,0.06432306
596-6213,0.05153715
4791-6213,0.045016482
5326-6217,0.03820399
2453-6214,0.067026384
5309-6218,0.040136095
3627-6217,0.044708055
5128-6218,0.03737395
4271-6218,0.038632255
3687-6218,0.03983221
3042-6218,0.046549655
5717-6217,0.039594587
4283-6216,0.06456807
4-6218,0.045146424
1026-6217,0.029103452
5782-6218,0.041230537
3042-6217,0.03983528
5686-6217,0.038166612
5273-6218,0.038633868
4022-6213,0.046179064
5326-6218,0.04675346
3687-6217,0.03807159
3078-6213,0.080067106
455-6213,0.047591325
4605-6211,0.06526822
3944-6211,0.04491901
328-6213,0.05128621
298-6213,0.051557247
5440-6215,0.036171373
1166-6215,0.06422168
1776-6215,0.042856563
3282-6215,0.03959557
3653-6215,0.056632556
1694-6211,0.040062238
702-6215,0.060604785
2457-6211,0.025675906
630-6215,0.06725552
2338-6213,0.07137259
4013-6212,0.03998087
2920-6212,0.05973559
2860-6212,0.026306385
1086-6213,0.05840311
545-6212,0.047802653
5439-6214,0.044143394
689-6214,0.05579615
685-6212,0.055184517
3244-6224,0.03397338
5233-6223,0.03907839
2892-6223,0.04806965
5532-6223,0.057031192
5729-6223,0.053478282
6027-6224,0.0378532
4798-6223,0.06704366
6008-6222,0.047143567
4271-6224,0.037595782
3860-6224,0.03848874
3732-6224,0.037933342
2862-6224,0.03961385
45-6223,0.044208076
1268-6224,0.039244324
6005-6222,0.039139606
4325-6224,0.03859784
5273-6224,0.037835605
5360-6223,0.039005257
6187-6222,0.021402637
5424-6224,0.03899267
5362-6224,0.03836374
5309-6224,0.037360262
5616-6224,0.04512777
4985-6222,0.047714315
4768-6224,0.038542576
1556-6224,0.053569976
4801-6224,0.038471784
5254-6224,0.03851794
4596-6223,0.046036493
5128-6224,0.03835756
5532-6219,0.07470701
2890-6219,0.057437096
5570-6224,0.17099649
5960-6221,0.088454895
5471-6224,0.038976118
1392-6222,0.053637818
2918-6219,0.038878962
5586-6221,0.1561794
344-6222,0.050719254
4077-6222,0.0422624
5624-6219,0.040009037
104-6223,0.05119251
5442-6224,0.04119582
5518-6221,0.09653772
6105-6219,0.06293083
5938-6219,0.068450384
192-6223,0.039209343
3747-6219,0.04199203
3164-6219,0.05632823
410-6221,0.041239362
5964-6221,0.038135562
5038-6221,0.07114449
2862-6223,0.03843473
1493-6223,0.066461615
294-6223,0.04150133
3176-6233,0.1329373
2855-6230,0.036391605
5831-6235,0.120764755
440-6230,0.06235127
3651-6229,0.03947927
2156-6228,0.060365904
1117-6228,0.06548529
3308-6226,0.048904605
874-6228,0.09349785
5365-6229,0.044300176
2466-6226,0.041104276
4407-6225,0.051151134
1100-6234,0.03290412
1637-6234,0.03883754
1116-6228,0.038492028
5831-6229,0.04429029
5179-6232,0.040102962
2199-6230,0.044334464
3325-6228,0.099750504
2862-6229,0.03768074
3668-6230,0.0921291
3247-6234,0.042478103
5039-6230,0.09818832
5396-6230,0.052592807
4799-6228,0.036933467
2802-6228,0.044883445
2900-6229,0.0399163
71-6235,0.039854232
5068-6229,0.041934263
755-6235,0.03978605
827-6235,0.09459805
1214-6235,0.04249294
3241-6228,0.046184126
5303-6234,0.06449332
2029-6235,0.081637226
4927-6229,0.04535408
2169-6235,0.04945126
2385-6229,0.08277282
4320-6235,0.07046515
4927-6235,0.045593336
4218-6235,0.05955737
5365-6235,0.06770657
2755-6235,0.044818267
6055-6231,0.048386622
1385-6227,0.042904645
1727-6237,0.052596338
3325-6235,0.046781547
3852-6231,0.03868832
5655-6227,0.072429076
1167-6231,0.031452876
1529-6229,0.04988841
2753-6235,0.08778371
2940-6235,0.2270972
2862-6235,0.040014837
4218-6229,0.04239792
4056-6229,0.040064946
1529-6235,0.054441098
1087-6235,0.042296078
4998-6231,0.037003413
4729-6231,0.0963388
3897-6229,0.040513262
2339-6231,0.036926534
3651-6235,0.03907461
2742-6231,0.060043827
2881-6231,0.035651587
3118-6231,0.07151051
3241-6235,0.09330458
1182-6231,0.07685687
1087-6241,0.07042967
4218-6241,0.039108705
2921-6239,0.05433484
1466-6239,0.073288016
2891-6241,0.06859916
1450-6239,0.100594275
2714-6241,0.0407031
2199-6241,0.045307893
808-6239,0.043071803
4927-6241,0.04066803
3421-6241,0.03945791
5177-6240,0.07649082
4473-6240,0.077367224
1214-6241,0.038997184
5549-6241,0.12546904
5045-6241,0.042050198
4902-6241,0.04838565
1529-6241,0.03830129
1765-6241,0.07488436
4320-6241,0.059593182
2922-6239,0.04271351
4481-6241,0.03805855
5862-6241,0.054992672
5949-6241,0.06885256
5956-6241,0.09219058
6235-6241,0.040692333
6148-6241,0.03568708
2921-6238,0.081674315
1466-6238,0.044706926
808-6238,0.060062416
2922-6238,0.040274434
5831-6241,0.039410472
827-6241,0.04876296
3441-6240,0.02410729
1848-6240,0.037221354
1472-6240,0.05354125
4413-6241,0.088163085
5613-6241,0.05512527
4492-6241,0.0459408
1450-6238,0.08441306
4471-6236,0.051030226
4985-6236,0.0656674
5316-6236,0.0436203
6008-6236,0.07851386
6005-6236,0.045718852
2183-6236,0.044012427
2932-6245,0.04260084
3941-6245,0.039811272
4108-6245,0.0525218
4801-6251,0.03929038
1684-6247,0.047422566
6027-6252,0.03860203
4556-6245,0.04742052
4401-6245,0.054519657
5523-6252,0.03884592
2455-6247,0.036404785
5659-6251,0.038021106
5294-6245,0.04761427
4730-6245,0.042743534
5397-6245,0.024410939
5309-6252,0.039882842
5362-6252,0.03889505
5471-6252,0.037958365
5206-6252,0.039027918
4191-6251,0.09376127
508-6245,0.035449322
5641-6252,0.057045113
3911-6243,0.038141657
4638-6245,0.03686076
6198-6252,0.036727473
3557-6248,0.049353845
4858-6252,0.051666174
3556-6252,0.078722335
250-6252,0.07538692
289-6252,0.07373708
1116-6252,0.039092295
1156-6252,0.04229954
1886-6252,0.060543463
2228-6252,0.05729452
3428-6251,0.049759086
4594-6252,0.05189197
1684-6246,0.045728106
2455-6246,0.043432306
4271-6251,0.03947116
3053-6252,0.04111312
4451-6243,0.03889068
5128-6251,0.039727896
1977-6242,0.052962393
1374-6242,0.029512307
419-6242,0.05366194
6105-6243,0.049941655
6111-6258,0.04906781
5123-6258,0.06554231
2393-6261,0.060140986
1548-6258,0.061788816
1751-6258,0.056496754
1025-6260,0.058550388
942-6258,0.06056552
3495-6258,0.055195324
5345-6256,0.030575246
1197-6258,0.054795377
896-6257,0.046785355
2274-6256,0.042330224
3197-6258,0.042215534
5132-6259,0.11009337
1645-6261,0.05351798
1835-6256,0.054080933
1406-6258,0.04411479
3844-6255,0.077238746
5706-6256,0.06114608
557-6258,0.04679413
504-6256,0.06804737
4467-6258,0.049790237
268-6261,0.046303734
5056-6258,0.097113736
70-6256,0.044334255
4968-6258,0.060877644
748-6258,0.04625079
1836-6256,0.057697814
2663-6261,0.037142925
2970-6261,0.10979167
3696-6261,0.07118989
1586-6261,0.037577886
278-6256,0.062705174
3493-6263,0.0625873
5277-6265,0.08334728
557-6268,0.051376995
5634-6271,0.055133507
3871-6271,0.028446604
5257-6271,0.048410993
5355-6271,0.07133903
3833-6266,0.058825493
5303-6271,0.043649763
3733-6266,0.030085167
3256-6266,0.05014373
2256-6266,0.049100835
5665-6271,0.062996335
5090-6266,0.038128067
4149-6267,0.057269167
2475-6263,0.027557015
3256-6267,0.06725982
2256-6267,0.096959434
1725-6267,0.10981733
1560-6267,0.10312159
6254-6262,0.050895687
487-6263,0.047253054
2997-6263,0.071822636
5577-6267,0.051827535
1778-6263,0.045405548
5245-6267,0.035553887
5090-6267,0.04651048
4831-6267,0.043586574
5323-6267,0.059686363
5459-6271,0.03264849
3784-6267,0.03378226
1725-6266,0.086604685
3648-6268,0.048671268
1560-6266,0.07697409
748-6268,0.050102957
1197-6268,0.051964983
3197-6268,0.032785438
3495-6268,0.061480686
4457-6268,0.040914442
5056-6268,0.059089188
5309-6270,0.03787555
5362-6270,0.039169252
6189-6270,0.032607127
4753-6263,0.07430708
3416-6271,0.046081945
6111-6268,0.06239918
5157-6268,0.08871091
4467-6268,0.068703316
6218-6270,0.04177846
4968-6268,0.052140508
4673-6263,0.02432049
727-6265,0.050620753
5123-6268,0.079243794
4519-6263,0.029373715
4443-6263,0.03874218
4909-6265,0.06938515
1077-6265,0.054814592
2459-6265,0.047595736
1664-6265,0.06532705
3579-6271,0.042363353
3658-6271,0.03776479
4934-6270,0.039900847
3911-6270,0.037468564
4006-6265,0.055565465
2742-6282,0.0680448
3484-6282,0.04361693
3680-6282,0.05053717
4051-6282,0.055241052
5128-6281,0.03899242
6076-6282,0.04020509
5254-6281,0.03769463
4801-6281,0.038141944
5534-6282,0.070830956
5832-6275,0.040320676
1691-6281,0.03902806
5647-6275,0.040148593
5616-6275,0.0354713
5523-6275,0.03865525
1916-6277,0.10651322
2528-6277,0.04112337
3830-6277,0.04018066
4356-6277,0.039132755
4638-6277,0.09357499
6078-6277,0.054197248
6027-6275,0.03864471
5649-6275,0.038021088
2388-6272,0.10809146
5273-6281,0.03863396
1998-6272,0.043560382
4271-6281,0.03956124
5471-6275,0.038042888
5513-6275,0.21969803
5362-6281,0.038149126
5314-6281,0.038307697
5965-6275,0.04113789
5309-6281,0.03766239
5834-6275,0.038378056
5343-6272,0.058959436
5523-6281,0.038572416
5717-6281,0.038642947
5659-6281,0.03807507
3689-6272,0.04502724
3287-6272,0.081501484
2555-6272,0.05322325
5649-6281,0.038212985
5471-6281,0.038430616
2035-6272,0.047977556
5424-6281,0.038272858
6180-6275,0.038824786
6140-6275,0.046271294
6053-6275,0.03906469
4691-6281,0.038677413
4729-6282,0.103074044
5876-6281,0.03908863
1041-6273,0.03366956
122-6279,0.058824185
4831-6279,0.05995647
6141-6276,0.09371336
6218-6281,0.059021205
6136-6276,0.0892372
5128-6275,0.03903481
2887-6276,0.037782256
2767-6276,0.050879385
6189-6275,0.026240928
5233-6275,0.03811365
5261-6275,0.0388568
5309-6275,0.03815989
3540-6276,0.12202779
3991-6276,0.04062165
4670-6276,0.03977092
5442-6276,0.039369855
5759-6276,0.038182974
5878-6276,0.039734643
5970-6276,0.038913563
6180-6281,0.04228918
1916-6273,0.050415494
5229-6272,0.08860455
4768-6281,0.03858095
2080-6275,0.040016066
5781-6281,0.039095085
6015-6281,0.03845088
6167-6272,0.03507827
4374-6275,0.038318012
1725-6279,0.18512803
3256-6279,0.049165305
3784-6279,0.030252907
6026-6281,0.03944383
4934-6275,0.043845136
4837-6279,0.051765967
4469-6280,0.053032618
4168-6273,0.049935125
4768-6275,0.038740806
4381-6275,0.039559927
4271-6275,0.039441746
6180-6276,0.039329834
5853-6280,0.07293296
3911-6275,0.037805382
3890-6275,0.038649175
2911-6275,0.03882531
2862-6275,0.03885622
2107-6275,0.038599942
3667-6285,0.038203664
2661-6285,0.050558828
4858-6283,0.08966776
3003-6283,0.03577997
3527-6286,0.041752353
2228-6283,0.0819546
1886-6283,0.045436468
250-6283,0.09249403
4973-6285,0.03470828
2100-6287,0.04487569
5395-6289,0.10629799
4301-6289,0.05108799
5254-6288,0.03942493
338-6289,0.05173053
6053-6288,0.05150813
1531-6288,0.0523351
5555-6289,0.07281291
2862-6287,0.038688216
5128-6288,0.038422685
6027-6288,0.0378468
4271-6288,0.03834861
3732-6288,0.038266126
5523-6288,0.038742974
5649-6288,0.038713153
5630-6288,0.054512456
6210-6289,0.06443432
250-6288,0.09064872
5876-6288,0.039003573
3982-6287,0.041013453
5273-6288,0.038286664
5362-6288,0.03946645
5782-6288,0.040405717
5834-6288,0.036768727
5418-6289,0.046879273
5471-6288,0.03894958
5919-6289,0.06114519
755-6287,0.038240787
1622-6287,0.040086508
5953-6289,0.107487895
5647-6288,0.03930939
6155-6287,0.062084418
6056-6287,0.057240862
5595-6287,0.047391307
5059-6287,0.057725493
4982-6287,0.05321932
4532-6287,0.04512375
4109-6287,0.027115308
5942-6292,0.037614297
5878-6292,0.0370048
2887-6293,0.038272776
5814-6293,0.0374236
5417-6293,0.03879731
6141-6292,0.050211653
2887-6292,0.038192175
6140-6292,0.048988797
6180-6292,0.045981716
2862-6293,0.037145
5309-6293,0.03854301
5128-6293,0.038511682
4691-6292,0.04004999
947-6290,0.13336127
2844-6290,0.06742527
2323-6290,0.053894248
347-6293,0.036748596
191-6292,0.047990233
3345-6290,0.040853474
325-6292,0.039232902
325-6293,0.03907353
347-6292,0.03891554
2753-6292,0.045891058
899-6292,0.03975222
2048-6292,0.052076284
2536-6292,0.037093986
2630-6292,0.09758656
2357-6291,0.046929304
5423-6292,0.0526655
2155-6290,0.10979743
5759-6292,0.037870795
5091-6292,0.033607945
5044-6292,0.04140378
5128-6292,0.039549753
4163-6290,0.09641817
4076-6290,0.12308518
3568-6292,0.03861573
3540-6292,0.046841245
5942-6293,0.039650273
4423-6290,0.06867823
5442-6292,0.040576715
518-6293,0.039233606
5423-6293,0.04650674
5442-6293,0.039746694
740-6293,0.040392026
4060-6293,0.039742995
